Customer ID,frequency_cal,recency_cal,monetary_value_cal,T_cal,p_alive,churn,churn_label,cluster,segment,clv,predicted_purchases
12583.0,15.0,460.0,540.8793333333333,511.0,0.9927764159134185,0,Activo,2,Premium,4829.540431738024,5.980022164709017
12584.0,0.0,0.0,0.0,58.0,1.0,0,Activo,2,Premium,0.0,
12585.0,1.0,117.0,777.25,129.0,0.9224707937234311,0,Activo,3,Potential,1527.7059884630723,1.720156314096372
12586.0,2.0,349.0,721.69,501.0,0.9595442831431225,0,Activo,0,Occasional,922.0788663256233,0.9914820361742777
12588.0,1.0,198.0,414.98,375.0,0.8497223088404993,0,Activo,0,Occasional,436.9119131637549,0.7001987340180751
12589.0,2.0,268.0,1666.74,467.0,0.9400340969731209,0,Activo,2,Premium,1927.827295635123,1.0332894551435354
12591.0,2.0,91.0,327.0,186.0,0.9385411240552056,0,Activo,3,Potential,1175.2703387626996,2.1841332225855337
12592.0,0.0,0.0,0.0,297.0,1.0,0,Activo,3,Potential,0.0,0.3854234262584025
12594.0,8.0,412.0,346.91125,424.0,0.9958984436728958,0,Activo,2,Premium,2096.884107316996,3.9024233927194554
12595.0,0.0,0.0,0.0,282.0,1.0,0,Activo,1,Lost,0.0,0.4018543042973283
12596.0,0.0,0.0,0.0,20.0,1.0,0,Activo,0,Occasional,0.0,
12597.0,0.0,0.0,0.0,46.0,1.0,0,Activo,0,Occasional,0.0,
12598.0,3.0,364.0,534.16,426.0,0.9831353040324039,0,Activo,2,Premium,1228.202640291559,1.6151245383236126
12599.0,7.0,292.0,153.8742857142857,355.0,0.9867753832904245,0,Activo,2,Premium,1131.8446303324747,3.9803044780457326
12600.0,15.0,507.0,213.0786666666667,510.0,0.998161103760076,0,Activo,2,Premium,2066.1427134681676,6.022910167867698
12601.0,3.0,151.0,122.78666666666668,182.0,0.9831509203161661,0,Activo,3,Potential,960.4083795734394,3.208853828217028
12604.0,0.0,0.0,0.0,39.0,1.0,0,Activo,1,Lost,0.0,
12605.0,3.0,82.0,325.32,236.0,0.8724182807938581,0,Activo,3,Potential,1229.1542835619607,2.336786486848855
12606.0,0.0,0.0,0.0,460.0,1.0,0,Activo,1,Lost,0.0,0.26700099128901456
12608.0,0.0,0.0,0.0,182.0,1.0,0,Activo,1,Lost,0.0,0.5618468086871061
12609.0,6.0,401.0,377.72333333333336,497.0,0.9843215280846546,0,Activo,3,Potential,1496.5248638562844,2.578989662851462
12613.0,5.0,463.0,592.308,503.0,0.9915672212359683,0,Activo,2,Premium,1855.5859156507654,2.183173613276059
12614.0,0.0,0.0,0.0,55.0,1.0,0,Activo,1,Lost,0.0,
12615.0,2.0,218.0,1147.155,409.0,0.9324919987657598,0,Activo,2,Premium,1553.7507577135539,1.1501910821971755
12616.0,1.0,91.0,255.6,166.0,0.8733348818199094,0,Activo,3,Potential,692.4041303548547,1.3681715108116113
12619.0,2.0,326.0,315.83,338.0,0.9804611321531944,0,Activo,2,Premium,750.3376270138489,1.4220269853739982
12621.0,20.0,442.0,771.789,446.0,0.9985217818659379,0,Activo,2,Premium,10229.639301971576,8.947421310686119
12622.0,0.0,0.0,0.0,10.0,1.0,0,Activo,1,Lost,0.0,
12623.0,6.0,420.0,361.3533333333333,474.0,0.9908503580069068,0,Activo,3,Potential,1513.4601587680834,2.7068007720761385
12625.0,2.0,277.0,1613.995,374.0,0.9655357583649015,0,Activo,3,Potential,2330.6792946086102,1.2857293441243185
12626.0,1.0,10.0,178.1,104.0,0.7725266703545377,0,Activo,2,Premium,742.1962479823875,1.6533649114991307
12629.0,1.0,38.0,853.86,201.0,0.7318847153031695,0,Activo,3,Potential,941.3314815390623,0.9960735313451766
12631.0,3.0,237.0,700.9633333333333,471.0,0.9212236056671137,0,Activo,3,Potential,1313.5706189015893,1.3865020567978712
12632.0,1.0,44.0,410.56,342.0,0.5978287423552571,1,Churned,1,Lost,330.44132255944066,0.5324433847029287
12633.0,3.0,238.0,770.2033333333334,303.0,0.9791047807828036,0,Activo,2,Premium,2197.221042544062,2.1454356463382047
12634.0,1.0,13.0,130.0,326.0,0.4751097302878549,1,Churned,1,Lost,182.58032120602815,0.44040630063703784
12635.0,1.0,64.0,509.9,234.0,0.7662363700788939,0,Activo,3,Potential,643.1259226594572,0.9280431220560487
12636.0,0.0,0.0,0.0,516.0,1.0,0,Activo,1,Lost,0.0,0.24154160840397648
12637.0,6.0,304.0,661.7033333333334,321.0,0.9938677865213715,0,Activo,2,Premium,3584.485845266224,3.7905353768938554
12638.0,0.0,0.0,0.0,417.0,1.0,0,Activo,0,Occasional,0.0,0.29052751903339635
12639.0,2.0,389.0,529.395,405.0,0.9802370568885238,0,Activo,3,Potential,901.4238701447704,1.2193548462556387
12643.0,6.0,279.0,603.03,389.0,0.9717011285220378,0,Activo,2,Premium,2742.6037857859737,3.1511483719607654
12644.0,2.0,264.0,384.32500000000005,472.0,0.9367433621028052,0,Activo,3,Potential,607.7927410106087,1.0201014575118765
12645.0,4.0,352.0,439.9425,446.0,0.981470306835984,0,Activo,2,Premium,1298.9211018435376,1.9755824349461133
12647.0,25.0,450.0,554.3352,473.0,0.9969318856568645,0,Activo,2,Premium,8772.28119536782,10.54080400234355
12648.0,2.0,264.0,294.09999999999997,479.0,0.9346776556883047,0,Activo,3,Potential,508.9018963140932,1.0047769824487478
12649.0,4.0,314.0,341.21,474.0,0.9635691035367429,0,Activo,3,Potential,991.5577001780841,1.8388852348383908
12651.0,3.0,131.0,92.91666666666667,243.0,0.9478001044448842,0,Activo,1,Lost,660.0578405796565,2.481039009273115
12652.0,1.0,103.0,919.98,212.0,0.8523868658594833,0,Activo,3,Potential,1107.049258952241,1.1141323874975078
12653.0,1.0,230.0,779.1,304.0,0.9013815361901083,0,Activo,3,Potential,788.6945104013583,0.8851965074659114
12654.0,0.0,0.0,0.0,73.0,1.0,0,Activo,0,Occasional,0.0,
12655.0,0.0,0.0,0.0,201.0,1.0,0,Activo,1,Lost,0.0,0.5222717606124823
12656.0,3.0,329.0,650.9533333333334,340.0,0.9885531590312658,0,Activo,2,Premium,1753.6197662352024,1.9684421482787369
12661.0,0.0,0.0,0.0,214.0,1.0,0,Activo,1,Lost,0.0,0.4982766092549631
12662.0,12.0,378.0,312.06666666666666,395.0,0.9965486604638062,0,Activo,2,Premium,2948.070283311157,6.073925678101136
12663.0,1.0,44.0,85.65,446.0,0.5053015809174228,1,Churned,1,Lost,137.11891031937947,0.35869586426600775
12664.0,3.0,494.0,647.5533333333334,504.0,0.9889533905833249,0,Activo,2,Premium,1244.7213822606925,1.4022175357248947
12665.0,2.0,345.0,72.4,447.0,0.9679026213465133,0,Activo,1,Lost,317.1379781883235,1.1054089138844396
12666.0,0.0,0.0,0.0,172.0,1.0,0,Activo,1,Lost,0.0,0.5852040599837687
12668.0,8.0,418.0,1093.07625,455.0,0.9937405437790662,0,Activo,2,Premium,5627.383235066073,3.661930637669891
12669.0,1.0,8.0,1136.3,34.0,0.8879031433754485,0,Activo,3,Potential,3732.188101866744,3.2470299893280723
12670.0,2.0,434.0,585.845,444.0,0.980983706344993,0,Activo,2,Premium,896.2389046853616,1.1269401455366375
12671.0,0.0,0.0,0.0,384.0,1.0,0,Activo,3,Potential,0.0,0.3116099833829872
12672.0,1.0,266.0,225.9,373.0,0.8928417156556959,0,Activo,1,Lost,358.5421315969296,0.7390795307624721
12673.0,1.0,75.0,220.9,179.0,0.840225695515035,0,Activo,0,Occasional,599.1271746543405,1.2463400884691977
12675.0,1.0,25.0,12.75,356.0,0.5048427598911264,1,Churned,1,Lost,142.82973985587114,0.4347215137696938
