Customer ID,frequency_cal,recency_cal,monetary_value_cal,clv,cluster,cluster_label
12565.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12567.0,7.0,358.0,717.5757142857144,3364.7659261896206,2,Cluster 2: Premium
12568.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12569.0,1.0,13.0,447.71999999999997,2226.256304953593,2,Cluster 2: Premium
12570.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12573.0,4.0,238.0,141.34750000000003,991.3860744492229,3,Cluster 3: Potential
12574.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12575.0,1.0,69.0,281.02,367.13676402797194,1,Cluster 1: Lost
12576.0,3.0,222.0,239.66333333333333,916.4123824472351,2,Cluster 2: Premium
12577.0,3.0,377.0,325.28,713.852292723587,3,Cluster 3: Potential
12578.0,2.0,113.0,1222.3700000000001,2730.184043488754,0,Cluster 0: Occasional
12580.0,1.0,330.0,415.7,498.70822572553993,3,Cluster 3: Potential
12582.0,3.0,339.0,381.09666666666664,1117.20243107752,3,Cluster 3: Potential
12583.0,15.0,460.0,540.8793333333333,4829.540431738024,2,Cluster 2: Premium
12584.0,0.0,0.0,0.0,0.0,2,Cluster 2: Premium
12585.0,1.0,117.0,777.25,1527.7059884630723,3,Cluster 3: Potential
12586.0,2.0,349.0,721.69,922.0788663256233,0,Cluster 0: Occasional
12588.0,1.0,198.0,414.98,436.9119131637549,0,Cluster 0: Occasional
12589.0,2.0,268.0,1666.74,1927.827295635123,2,Cluster 2: Premium
12591.0,2.0,91.0,327.0,1175.2703387626996,3,Cluster 3: Potential
12592.0,0.0,0.0,0.0,0.0,3,Cluster 3: Potential
12594.0,8.0,412.0,346.91125,2096.884107316996,2,Cluster 2: Premium
12595.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12596.0,0.0,0.0,0.0,0.0,0,Cluster 0: Occasional
12597.0,0.0,0.0,0.0,0.0,0,Cluster 0: Occasional
12598.0,3.0,364.0,534.16,1228.202640291559,2,Cluster 2: Premium
12599.0,7.0,292.0,153.8742857142857,1131.8446303324747,2,Cluster 2: Premium
12600.0,15.0,507.0,213.0786666666667,2066.1427134681676,2,Cluster 2: Premium
12601.0,3.0,151.0,122.78666666666668,960.4083795734394,3,Cluster 3: Potential
12604.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12605.0,3.0,82.0,325.32,1229.1542835619607,3,Cluster 3: Potential
12606.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12608.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12609.0,6.0,401.0,377.72333333333336,1496.5248638562844,3,Cluster 3: Potential
12613.0,5.0,463.0,592.308,1855.5859156507654,2,Cluster 2: Premium
12614.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12615.0,2.0,218.0,1147.155,1553.7507577135539,2,Cluster 2: Premium
12616.0,1.0,91.0,255.6,692.4041303548547,3,Cluster 3: Potential
12619.0,2.0,326.0,315.83,750.3376270138489,2,Cluster 2: Premium
12621.0,20.0,442.0,771.789,10229.639301971576,2,Cluster 2: Premium
12622.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12623.0,6.0,420.0,361.3533333333333,1513.4601587680834,3,Cluster 3: Potential
12625.0,2.0,277.0,1613.995,2330.6792946086102,3,Cluster 3: Potential
12626.0,1.0,10.0,178.1,742.1962479823875,2,Cluster 2: Premium
12629.0,1.0,38.0,853.86,941.3314815390623,3,Cluster 3: Potential
12631.0,3.0,237.0,700.9633333333333,1313.5706189015893,3,Cluster 3: Potential
12632.0,1.0,44.0,410.56,330.44132255944066,1,Cluster 1: Lost
12633.0,3.0,238.0,770.2033333333334,2197.221042544062,2,Cluster 2: Premium
12634.0,1.0,13.0,130.0,182.58032120602815,1,Cluster 1: Lost
12635.0,1.0,64.0,509.9,643.1259226594572,3,Cluster 3: Potential
12636.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12637.0,6.0,304.0,661.7033333333334,3584.485845266224,2,Cluster 2: Premium
12638.0,0.0,0.0,0.0,0.0,0,Cluster 0: Occasional
12639.0,2.0,389.0,529.395,901.4238701447704,3,Cluster 3: Potential
12643.0,6.0,279.0,603.03,2742.6037857859737,2,Cluster 2: Premium
12644.0,2.0,264.0,384.32500000000005,607.7927410106087,3,Cluster 3: Potential
12645.0,4.0,352.0,439.9425,1298.9211018435376,2,Cluster 2: Premium
12647.0,25.0,450.0,554.3352,8772.28119536782,2,Cluster 2: Premium
12648.0,2.0,264.0,294.09999999999997,508.9018963140932,3,Cluster 3: Potential
12649.0,4.0,314.0,341.21,991.5577001780841,3,Cluster 3: Potential
12651.0,3.0,131.0,92.91666666666667,660.0578405796565,1,Cluster 1: Lost
12652.0,1.0,103.0,919.98,1107.049258952241,3,Cluster 3: Potential
12653.0,1.0,230.0,779.1,788.6945104013583,3,Cluster 3: Potential
12654.0,0.0,0.0,0.0,0.0,0,Cluster 0: Occasional
12655.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12656.0,3.0,329.0,650.9533333333334,1753.6197662352024,2,Cluster 2: Premium
12661.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12662.0,12.0,378.0,312.06666666666666,2948.070283311157,2,Cluster 2: Premium
12663.0,1.0,44.0,85.65,137.11891031937947,1,Cluster 1: Lost
12664.0,3.0,494.0,647.5533333333334,1244.7213822606925,2,Cluster 2: Premium
12665.0,2.0,345.0,72.4,317.1379781883235,1,Cluster 1: Lost
12666.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12668.0,8.0,418.0,1093.07625,5627.383235066073,2,Cluster 2: Premium
12669.0,1.0,8.0,1136.3,3732.188101866744,3,Cluster 3: Potential
12670.0,2.0,434.0,585.845,896.2389046853616,2,Cluster 2: Premium
12671.0,0.0,0.0,0.0,0.0,3,Cluster 3: Potential
12672.0,1.0,266.0,225.9,358.5421315969296,1,Cluster 1: Lost
12673.0,1.0,75.0,220.9,599.1271746543405,0,Cluster 0: Occasional
12675.0,1.0,25.0,12.75,142.82973985587114,1,Cluster 1: Lost
12676.0,4.0,223.0,413.7675,1947.5382992427085,2,Cluster 2: Premium
12677.0,1.0,111.0,204.4,232.74109032855625,1,Cluster 1: Lost
12678.0,12.0,452.0,1539.5216666666668,11275.0693273425,2,Cluster 2: Premium
12679.0,0.0,0.0,0.0,0.0,3,Cluster 3: Potential
12681.0,32.0,490.0,690.4246875,13138.220909446001,2,Cluster 2: Premium
12682.0,27.0,489.0,526.7107407407408,8337.181476279167,2,Cluster 2: Premium
12683.0,9.0,465.0,700.2366666666667,3795.605975325393,2,Cluster 2: Premium
12686.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12687.0,0.0,0.0,0.0,0.0,3,Cluster 3: Potential
12691.0,3.0,102.0,135.4,910.1676784044915,0,Cluster 0: Occasional
12692.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12693.0,4.0,258.0,167.41500000000002,919.6093263546569,3,Cluster 3: Potential
12694.0,0.0,0.0,0.0,0.0,3,Cluster 3: Potential
12695.0,2.0,137.0,165.68,359.6795481737661,0,Cluster 0: Occasional
12696.0,1.0,74.0,534.76,543.6277772210576,1,Cluster 1: Lost
12698.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12699.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12701.0,4.0,391.0,359.615,1201.741533420172,3,Cluster 3: Potential
12703.0,2.0,51.0,82.725,161.553027653229,3,Cluster 3: Potential
12705.0,5.0,288.0,1105.6380000000001,4918.412811855753,2,Cluster 2: Premium
12707.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12708.0,11.0,489.0,287.77272727272725,2067.3943632519854,2,Cluster 2: Premium
12709.0,19.0,491.0,1201.2815789473684,13346.724936512712,2,Cluster 2: Premium
12711.0,1.0,65.0,789.75,359.6558957107378,3,Cluster 3: Potential
12712.0,13.0,462.0,272.9638461538462,2255.857607047952,2,Cluster 2: Premium
12714.0,7.0,441.0,1381.5,5516.427708715101,2,Cluster 2: Premium
12717.0,1.0,345.0,609.74,593.140440300524,3,Cluster 3: Potential
12720.0,9.0,264.0,329.9944444444444,3126.0130588426077,2,Cluster 2: Premium
12721.0,4.0,225.0,428.305,2083.0547496939084,2,Cluster 2: Premium
12724.0,3.0,203.0,289.87,1001.0935926197456,2,Cluster 2: Premium
12725.0,3.0,213.0,419.27,1135.6399417256953,3,Cluster 3: Potential
12726.0,6.0,360.0,318.67,1575.4059798731844,2,Cluster 2: Premium
12727.0,5.0,373.0,589.366,2104.473880920158,2,Cluster 2: Premium
12728.0,3.0,126.0,205.76999999999998,1371.6533429540573,3,Cluster 3: Potential
12730.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12731.0,8.0,395.0,1512.77375,8159.693941184409,2,Cluster 2: Premium
12733.0,3.0,455.0,431.55,968.0045896230542,3,Cluster 3: Potential
12734.0,2.0,40.0,254.65,1000.2955283554758,3,Cluster 3: Potential
12735.0,1.0,22.0,459.8,1049.7213200401802,1,Cluster 1: Lost
12736.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12737.0,0.0,0.0,0.0,0.0,3,Cluster 3: Potential
12738.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12739.0,1.0,9.0,268.0,514.9380171148864,3,Cluster 3: Potential
12741.0,1.0,4.0,170.0,188.1252986313739,1,Cluster 1: Lost
12742.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12744.0,4.0,343.0,3261.8675000000003,9476.444796670537,2,Cluster 2: Premium
12745.0,2.0,196.0,361.925,571.5931844064506,3,Cluster 3: Potential
12746.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12747.0,18.0,449.0,313.43944444444446,3439.82310596768,2,Cluster 2: Premium
12748.0,120.0,510.0,229.13125,16210.6381431545,2,Cluster 2: Premium
12749.0,2.0,122.0,986.79,1725.7049414769244,2,Cluster 2: Premium
12751.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12753.0,3.0,114.0,3116.64,14092.204342899913,2,Cluster 2: Premium
12754.0,2.0,73.0,1482.585,6344.771514461557,3,Cluster 3: Potential
12755.0,9.0,413.0,581.4788888888888,3379.3529473547183,3,Cluster 3: Potential
12758.0,5.0,462.0,1245.432,3554.1132900222624,3,Cluster 3: Potential
12759.0,5.0,460.0,685.168,2070.4193712779534,2,Cluster 2: Premium
12760.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12761.0,1.0,7.0,25.0,215.2707352817907,1,Cluster 1: Lost
12763.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12764.0,0.0,0.0,0.0,0.0,3,Cluster 3: Potential
12765.0,5.0,169.0,251.516,811.1723354823158,3,Cluster 3: Potential
12766.0,5.0,167.0,1014.142,6819.556062337659,2,Cluster 2: Premium
12767.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12768.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12769.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12770.0,0.0,0.0,0.0,0.0,3,Cluster 3: Potential
12771.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12773.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12774.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12775.0,3.0,147.0,192.70666666666668,1184.2463960340501,0,Cluster 0: Occasional
12776.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12777.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12778.0,5.0,343.0,196.582,987.2942294432397,2,Cluster 2: Premium
12779.0,10.0,488.0,434.313,2660.2171723261085,2,Cluster 2: Premium
12780.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12781.0,0.0,0.0,0.0,0.0,0,Cluster 0: Occasional
12782.0,8.0,266.0,445.27125,3513.5977874953787,2,Cluster 2: Premium
12784.0,0.0,0.0,0.0,0.0,0,Cluster 0: Occasional
12785.0,2.0,367.0,366.75,567.2583966122252,3,Cluster 3: Potential
12786.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12787.0,0.0,0.0,0.0,0.0,0,Cluster 0: Occasional
12788.0,3.0,65.0,94.60000000000001,389.507457540018,1,Cluster 1: Lost
12789.0,1.0,181.0,92.25,205.77592030750458,0,Cluster 0: Occasional
12790.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12791.0,4.0,251.0,179.2075,726.7785026424262,3,Cluster 3: Potential
12792.0,1.0,278.0,400.53999999999996,541.5380820106232,3,Cluster 3: Potential
12793.0,2.0,67.0,272.74,1058.9959494974235,3,Cluster 3: Potential
12796.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12797.0,1.0,59.0,254.03,539.1729343723136,1,Cluster 1: Lost
12798.0,0.0,0.0,0.0,0.0,2,Cluster 2: Premium
12799.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12800.0,1.0,206.0,180.92,258.9133138751695,1,Cluster 1: Lost
12801.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12802.0,5.0,121.0,242.91799999999998,860.4902354720917,3,Cluster 3: Potential
12803.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12804.0,1.0,35.0,147.09,284.35585072483406,1,Cluster 1: Lost
12805.0,3.0,293.0,389.48333333333335,897.7530295226086,3,Cluster 3: Potential
12806.0,3.0,153.0,508.15333333333336,1213.405021782944,3,Cluster 3: Potential
12807.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12808.0,2.0,94.0,116.4,572.4342556244076,0,Cluster 0: Occasional
12809.0,1.0,82.0,632.95,373.43361825824445,3,Cluster 3: Potential
12810.0,1.0,142.0,375.33,309.2128686364977,1,Cluster 1: Lost
12811.0,4.0,167.0,187.7375,1331.0867539772396,3,Cluster 3: Potential
12813.0,2.0,192.0,721.8,898.2066154364395,3,Cluster 3: Potential
12817.0,2.0,153.0,247.69,937.0792481949327,3,Cluster 3: Potential
12818.0,0.0,0.0,0.0,0.0,3,Cluster 3: Potential
12819.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12820.0,7.0,408.0,252.76285714285717,1196.9743827792345,2,Cluster 2: Premium
12821.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12823.0,12.0,425.0,443.3333333333333,3573.2526373004525,2,Cluster 2: Premium
12825.0,1.0,120.0,303.8,296.54809466207945,1,Cluster 1: Lost
12826.0,7.0,405.0,223.5614285714286,1113.2209378770474,2,Cluster 2: Premium
12829.0,2.0,214.0,146.5,512.0646906714541,1,Cluster 1: Lost
12831.0,1.0,201.0,215.05,515.1142344071161,1,Cluster 1: Lost
12834.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
12835.0,36.0,309.0,158.65944444444443,0.5291733261170056,2,Cluster 2: Premium
12836.0,10.0,427.0,438.809,2646.6507612335945,2,Cluster 2: Premium
12837.0,0.0,0.0,0.0,0.0,1,Cluster 1: Lost
